4 ingredients
Candy, Chocolate, Sprinkles, Sugar

Part 1
Score: 18  Recipe: [('Candy', 3), ('Chocolate', 5), ('Sprinkles', 1), ('Sugar', 3)]
Score: 11520  Recipe: [('Candy', 37), ('Chocolate', 26), ('Sprinkles', 2), ('Sugar', 16)]
Score: 4608  Recipe: [('Candy', 37), ('Chocolate', 26), ('Sprinkles', 2), ('Sugar', 17)]
Score: 6912  Recipe: [('Candy', 37), ('Chocolate', 26), ('Sprinkles', 3), ('Sugar', 16)]
Score: 4320  Recipe: [('Candy', 37), ('Chocolate', 26), ('Sprinkles', 3), ('Sugar', 17)]
Score: 2304  Recipe: [('Candy', 37), ('Chocolate', 26), ('Sprinkles', 4), ('Sugar', 17)]
Score: 6768  Recipe: [('Candy', 37), ('Chocolate', 27), ('Sprinkles', 1), ('Sugar', 14)]
Score: 12690  Recipe: [('Candy', 37), ('Chocolate', 27), ('Sprinkles', 1), ('Sugar', 15)]
Score: 13536  Recipe: [('Candy', 37), ('Chocolate', 27), ('Sprinkles', 1), ('Sugar', 16)]
Score: 9306  Recipe: [('Candy', 37), ('Chocolate', 27), ('Sprinkles', 1), ('Sugar', 17)]
Score: 10152  Recipe: [('Candy', 37), ('Chocolate', 27), ('Sprinkles', 2), ('Sugar', 15)]
Score: 16920  Recipe: [('Candy', 37), ('Chocolate', 27), ('Sprinkles', 2), ('Sugar', 16)]
Score: 13536  Recipe: [('Candy', 37), ('Chocolate', 27), ('Sprinkles', 2), ('Sugar', 17)]
Score: 10152  Recipe: [('Candy', 37), ('Chocolate', 27), ('Sprinkles', 3), ('Sugar', 16)]
Score: 12690  Recipe: [('Candy', 37), ('Chocolate', 27), ('Sprinkles', 3), ('Sugar', 17)]
Score: 6768  Recipe: [('Candy', 37), ('Chocolate', 27), ('Sprinkles', 4), ('Sugar', 17)]
Score: 7728  Recipe: [('Candy', 37), ('Chocolate', 28), ('Sprinkles', 1), ('Sugar', 14)]
Score: 15180  Recipe: [('Candy', 37), ('Chocolate', 28), ('Sprinkles', 1), ('Sugar', 15)]
Score: 17664  Recipe: [('Candy', 37), ('Chocolate', 28), ('Sprinkles', 1), ('Sugar', 16)]
Score: 15180  Recipe: [('Candy', 37), ('Chocolate', 28), ('Sprinkles', 1), ('Sugar', 17)]
Score: 7728  Recipe: [('Candy', 37), ('Chocolate', 28), ('Sprinkles', 1), ('Sugar', 18)]
Score: 12144  Recipe: [('Candy', 37), ('Chocolate', 28), ('Sprinkles', 2), ('Sugar', 15)]
Score: 22080  Recipe: [('Candy', 37), ('Chocolate', 28), ('Sprinkles', 2), ('Sugar', 16)]
Score: 22080  Recipe: [('Candy', 37), ('Chocolate', 28), ('Sprinkles', 2), ('Sugar', 17)]
Score: 12144  Recipe: [('Candy', 37), ('Chocolate', 28), ('Sprinkles', 2), ('Sugar', 18)]
Score: 13248  Recipe: [('Candy', 37), ('Chocolate', 28), ('Sprinkles', 3), ('Sugar', 16)]
Score: 20700  Recipe: [('Candy', 37), ('Chocolate', 28), ('Sprinkles', 3), ('Sugar', 17)]
Score: 13248  Recipe: [('Candy', 37), ('Chocolate', 28), ('Sprinkles', 3), ('Sugar', 18)]
Score: 11040  Recipe: [('Candy', 37), ('Chocolate', 28), ('Sprinkles', 4), ('Sugar', 17)]
Score: 11040  Recipe: [('Candy', 37), ('Chocolate', 28), ('Sprinkles', 4), ('Sugar', 18)]
Score: 5520  Recipe: [('Candy', 37), ('Chocolate', 28), ('Sprinkles', 5), ('Sugar', 18)]
Score: 8640  Recipe: [('Candy', 37), ('Chocolate', 29), ('Sprinkles', 1), ('Sugar', 14)]
Score: 17550  Recipe: [('Candy', 37), ('Chocolate', 29), ('Sprinkles', 1), ('Sugar', 15)]
Score: 21600  Recipe: [('Candy', 37), ('Chocolate', 29), ('Sprinkles', 1), ('Sugar', 16)]
Score: 20790  Recipe: [('Candy', 37), ('Chocolate', 29), ('Sprinkles', 1), ('Sugar', 17)]
Score: 15120  Recipe: [('Candy', 37), ('Chocolate', 29), ('Sprinkles', 1), ('Sugar', 18)]
Score: 4590  Recipe: [('Candy', 37), ('Chocolate', 29), ('Sprinkles', 1), ('Sugar', 19)]
Score: 14040  Recipe: [('Candy', 37), ('Chocolate', 29), ('Sprinkles', 2), ('Sugar', 15)]
Score: 27000  Recipe: [('Candy', 37), ('Chocolate', 29), ('Sprinkles', 2), ('Sugar', 16)]
Score: 30240  Recipe: [('Candy', 37), ('Chocolate', 29), ('Sprinkles', 2), ('Sugar', 17)]
Score: 23760  Recipe: [('Candy', 37), ('Chocolate', 29), ('Sprinkles', 2), ('Sugar', 18)]
Score: 7560  Recipe: [('Candy', 37), ('Chocolate', 29), ('Sprinkles', 2), ('Sugar', 19)]
Score: 16200  Recipe: [('Candy', 37), ('Chocolate', 29), ('Sprinkles', 3), ('Sugar', 16)]
Score: 28350  Recipe: [('Candy', 37), ('Chocolate', 29), ('Sprinkles', 3), ('Sugar', 17)]
Score: 25920  Recipe: [('Candy', 37), ('Chocolate', 29), ('Sprinkles', 3), ('Sugar', 18)]
Score: 8910  Recipe: [('Candy', 37), ('Chocolate', 29), ('Sprinkles', 3), ('Sugar', 19)]
Score: 15120  Recipe: [('Candy', 37), ('Chocolate', 29), ('Sprinkles', 4), ('Sugar', 17)]
Score: 21600  Recipe: [('Candy', 37), ('Chocolate', 29), ('Sprinkles', 4), ('Sugar', 18)]
Score: 8640  Recipe: [('Candy', 37), ('Chocolate', 29), ('Sprinkles', 4), ('Sugar', 19)]
Score: 10800  Recipe: [('Candy', 37), ('Chocolate', 29), ('Sprinkles', 5), ('Sugar', 18)]
Score: 6750  Recipe: [('Candy', 37), ('Chocolate', 29), ('Sprinkles', 5), ('Sugar', 19)]
Score: 3240  Recipe: [('Candy', 37), ('Chocolate', 29), ('Sprinkles', 6), ('Sugar', 19)]
Score: 9504  Recipe: [('Candy', 37), ('Chocolate', 30), ('Sprinkles', 1), ('Sugar', 14)]
Score: 19800  Recipe: [('Candy', 37), ('Chocolate', 30), ('Sprinkles', 1), ('Sugar', 15)]
Score: 25344  Recipe: [('Candy', 37), ('Chocolate', 30), ('Sprinkles', 1), ('Sugar', 16)]
Score: 26136  Recipe: [('Candy', 37), ('Chocolate', 30), ('Sprinkles', 1), ('Sugar', 17)]
Score: 22176  Recipe: [('Candy', 37), ('Chocolate', 30), ('Sprinkles', 1), ('Sugar', 18)]
Score: 13464  Recipe: [('Candy', 37), ('Chocolate', 30), ('Sprinkles', 1), ('Sugar', 19)]
Score: 15840  Recipe: [('Candy', 37), ('Chocolate', 30), ('Sprinkles', 2), ('Sugar', 15)]
Score: 31680  Recipe: [('Candy', 37), ('Chocolate', 30), ('Sprinkles', 2), ('Sugar', 16)]
Score: 38016  Recipe: [('Candy', 37), ('Chocolate', 30), ('Sprinkles', 2), ('Sugar', 17)]
Score: 34848  Recipe: [('Candy', 37), ('Chocolate', 30), ('Sprinkles', 2), ('Sugar', 18)]
Score: 22176  Recipe: [('Candy', 37), ('Chocolate', 30), ('Sprinkles', 2), ('Sugar', 19)]
Score: 19008  Recipe: [('Candy', 37), ('Chocolate', 30), ('Sprinkles', 3), ('Sugar', 16)]
Score: 35640  Recipe: [('Candy', 37), ('Chocolate', 30), ('Sprinkles', 3), ('Sugar', 17)]
Score: 38016  Recipe: [('Candy', 37), ('Chocolate', 30), ('Sprinkles', 3), ('Sugar', 18)]
Score: 26136  Recipe: [('Candy', 37), ('Chocolate', 30), ('Sprinkles', 3), ('Sugar', 19)]
Score: 19008  Recipe: [('Candy', 37), ('Chocolate', 30), ('Sprinkles', 4), ('Sugar', 17)]
Score: 31680  Recipe: [('Candy', 37), ('Chocolate', 30), ('Sprinkles', 4), ('Sugar', 18)]
Score: 25344  Recipe: [('Candy', 37), ('Chocolate', 30), ('Sprinkles', 4), ('Sugar', 19)]
Score: 15840  Recipe: [('Candy', 37), ('Chocolate', 30), ('Sprinkles', 5), ('Sugar', 18)]
Score: 19800  Recipe: [('Candy', 37), ('Chocolate', 30), ('Sprinkles', 5), ('Sugar', 19)]
Score: 9504  Recipe: [('Candy', 37), ('Chocolate', 30), ('Sprinkles', 6), ('Sugar', 19)]
Score: 10320  Recipe: [('Candy', 37), ('Chocolate', 31), ('Sprinkles', 1), ('Sugar', 14)]
Score: 21930  Recipe: [('Candy', 37), ('Chocolate', 31), ('Sprinkles', 1), ('Sugar', 15)]
Score: 28896  Recipe: [('Candy', 37), ('Chocolate', 31), ('Sprinkles', 1), ('Sugar', 16)]
Score: 31218  Recipe: [('Candy', 37), ('Chocolate', 31), ('Sprinkles', 1), ('Sugar', 17)]
Score: 28896  Recipe: [('Candy', 37), ('Chocolate', 31), ('Sprinkles', 1), ('Sugar', 18)]
Score: 21930  Recipe: [('Candy', 37), ('Chocolate', 31), ('Sprinkles', 1), ('Sugar', 19)]
Score: 10320  Recipe: [('Candy', 37), ('Chocolate', 31), ('Sprinkles', 1), ('Sugar', 20)]
Score: 17544  Recipe: [('Candy', 37), ('Chocolate', 31), ('Sprinkles', 2), ('Sugar', 15)]
Score: 36120  Recipe: [('Candy', 37), ('Chocolate', 31), ('Sprinkles', 2), ('Sugar', 16)]
Score: 45408  Recipe: [('Candy', 37), ('Chocolate', 31), ('Sprinkles', 2), ('Sugar', 17)]
Score: 45408  Recipe: [('Candy', 37), ('Chocolate', 31), ('Sprinkles', 2), ('Sugar', 18)]
Score: 36120  Recipe: [('Candy', 37), ('Chocolate', 31), ('Sprinkles', 2), ('Sugar', 19)]
Score: 17544  Recipe: [('Candy', 37), ('Chocolate', 31), ('Sprinkles', 2), ('Sugar', 20)]
Score: 21672  Recipe: [('Candy', 37), ('Chocolate', 31), ('Sprinkles', 3), ('Sugar', 16)]
Score: 42570  Recipe: [('Candy', 37), ('Chocolate', 31), ('Sprinkles', 3), ('Sugar', 17)]
Score: 49536  Recipe: [('Candy', 37), ('Chocolate', 31), ('Sprinkles', 3), ('Sugar', 18)]
Score: 42570  Recipe: [('Candy', 37), ('Chocolate', 31), ('Sprinkles', 3), ('Sugar', 19)]
Score: 21672  Recipe: [('Candy', 37), ('Chocolate', 31), ('Sprinkles', 3), ('Sugar', 20)]
Score: 22704  Recipe: [('Candy', 37), ('Chocolate', 31), ('Sprinkles', 4), ('Sugar', 17)]
Score: 41280  Recipe: [('Candy', 37), ('Chocolate', 31), ('Sprinkles', 4), ('Sugar', 18)]
Score: 41280  Recipe: [('Candy', 37), ('Chocolate', 31), ('Sprinkles', 4), ('Sugar', 19)]
Score: 22704  Recipe: [('Candy', 37), ('Chocolate', 31), ('Sprinkles', 4), ('Sugar', 20)]
Score: 20640  Recipe: [('Candy', 37), ('Chocolate', 31), ('Sprinkles', 5), ('Sugar', 18)]
Score: 32250  Recipe: [('Candy', 37), ('Chocolate', 31), ('Sprinkles', 5), ('Sugar', 19)]
Score: 20640  Recipe: [('Candy', 37), ('Chocolate', 31), ('Sprinkles', 5), ('Sugar', 20)]
Score: 15480  Recipe: [('Candy', 37), ('Chocolate', 31), ('Sprinkles', 6), ('Sugar', 19)]
Score: 15480  Recipe: [('Candy', 37), ('Chocolate', 31), ('Sprinkles', 6), ('Sugar', 20)]
Score: 7224  Recipe: [('Candy', 37), ('Chocolate', 31), ('Sprinkles', 7), ('Sugar', 20)]
Score: 11088  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 1), ('Sugar', 14)]
Score: 23940  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 1), ('Sugar', 15)]
Score: 32256  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 1), ('Sugar', 16)]
Score: 36036  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 1), ('Sugar', 17)]
Score: 35280  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 1), ('Sugar', 18)]
Score: 29988  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 1), ('Sugar', 19)]
Score: 20160  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 1), ('Sugar', 20)]
Score: 5796  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 1), ('Sugar', 21)]
Score: 19152  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 2), ('Sugar', 15)]
Score: 40320  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 2), ('Sugar', 16)]
Score: 52416  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 2), ('Sugar', 17)]
Score: 55440  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 2), ('Sugar', 18)]
Score: 49392  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 2), ('Sugar', 19)]
Score: 34272  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 2), ('Sugar', 20)]
Score: 10080  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 2), ('Sugar', 21)]
Score: 24192  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 3), ('Sugar', 16)]
Score: 49140  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 3), ('Sugar', 17)]
Score: 60480  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 3), ('Sugar', 18)]
Score: 58212  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 3), ('Sugar', 19)]
Score: 42336  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 3), ('Sugar', 20)]
Score: 12852  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 3), ('Sugar', 21)]
Score: 26208  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 4), ('Sugar', 17)]
Score: 50400  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 4), ('Sugar', 18)]
Score: 56448  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 4), ('Sugar', 19)]
Score: 44352  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 4), ('Sugar', 20)]
Score: 14112  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 4), ('Sugar', 21)]
Score: 25200  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 5), ('Sugar', 18)]
Score: 44100  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 5), ('Sugar', 19)]
Score: 40320  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 5), ('Sugar', 20)]
Score: 13860  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 5), ('Sugar', 21)]
Score: 21168  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 6), ('Sugar', 19)]
Score: 30240  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 6), ('Sugar', 20)]
Score: 12096  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 6), ('Sugar', 21)]
Score: 14112  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 7), ('Sugar', 20)]
Score: 8820  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 7), ('Sugar', 21)]
Score: 4032  Recipe: [('Candy', 37), ('Chocolate', 32), ('Sprinkles', 8), ('Sugar', 21)]
Score: 11808  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 1), ('Sugar', 14)]
Score: 25830  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 1), ('Sugar', 15)]
Score: 35424  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 1), ('Sugar', 16)]
Score: 40590  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 1), ('Sugar', 17)]
Score: 41328  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 1), ('Sugar', 18)]
Score: 37638  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 1), ('Sugar', 19)]
Score: 29520  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 1), ('Sugar', 20)]
Score: 16974  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 1), ('Sugar', 21)]
Score: 20664  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 2), ('Sugar', 15)]
Score: 44280  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 2), ('Sugar', 16)]
Score: 59040  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 2), ('Sugar', 17)]
Score: 64944  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 2), ('Sugar', 18)]
Score: 61992  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 2), ('Sugar', 19)]
Score: 50184  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 2), ('Sugar', 20)]
Score: 29520  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 2), ('Sugar', 21)]
Score: 26568  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 3), ('Sugar', 16)]
Score: 55350  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 3), ('Sugar', 17)]
Score: 70848  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 3), ('Sugar', 18)]
Score: 73062  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 3), ('Sugar', 19)]
Score: 61992  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 3), ('Sugar', 20)]
Score: 37638  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 3), ('Sugar', 21)]
Score: 29520  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 4), ('Sugar', 17)]
Score: 59040  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 4), ('Sugar', 18)]
Score: 70848  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 4), ('Sugar', 19)]
Score: 64944  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 4), ('Sugar', 20)]
Score: 41328  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 4), ('Sugar', 21)]
Score: 29520  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 5), ('Sugar', 18)]
Score: 55350  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 5), ('Sugar', 19)]
Score: 59040  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 5), ('Sugar', 20)]
Score: 40590  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 5), ('Sugar', 21)]
Score: 26568  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 6), ('Sugar', 19)]
Score: 44280  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 6), ('Sugar', 20)]
Score: 35424  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 6), ('Sugar', 21)]
Score: 20664  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 7), ('Sugar', 20)]
Score: 25830  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 7), ('Sugar', 21)]
Score: 11808  Recipe: [('Candy', 37), ('Chocolate', 33), ('Sprinkles', 8), ('Sugar', 21)]
Score: 12480  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 1), ('Sugar', 14)]
Score: 27600  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 1), ('Sugar', 15)]
Score: 38400  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 1), ('Sugar', 16)]
Score: 44880  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 1), ('Sugar', 17)]
Score: 47040  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 1), ('Sugar', 18)]
Score: 44880  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 1), ('Sugar', 19)]
Score: 38400  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 1), ('Sugar', 20)]
Score: 27600  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 1), ('Sugar', 21)]
Score: 12480  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 1), ('Sugar', 22)]
Score: 22080  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 2), ('Sugar', 15)]
Score: 48000  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 2), ('Sugar', 16)]
Score: 65280  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 2), ('Sugar', 17)]
Score: 73920  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 2), ('Sugar', 18)]
Score: 73920  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 2), ('Sugar', 19)]
Score: 65280  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 2), ('Sugar', 20)]
Score: 48000  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 2), ('Sugar', 21)]
Score: 22080  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 2), ('Sugar', 22)]
Score: 28800  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 3), ('Sugar', 16)]
Score: 61200  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 3), ('Sugar', 17)]
Score: 80640  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 3), ('Sugar', 18)]
Score: 87120  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 3), ('Sugar', 19)]
Score: 80640  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 3), ('Sugar', 20)]
Score: 61200  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 3), ('Sugar', 21)]
Score: 28800  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 3), ('Sugar', 22)]
Score: 32640  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 4), ('Sugar', 17)]
Score: 67200  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 4), ('Sugar', 18)]
Score: 84480  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 4), ('Sugar', 19)]
Score: 84480  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 4), ('Sugar', 20)]
Score: 67200  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 4), ('Sugar', 21)]
Score: 32640  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 4), ('Sugar', 22)]
Score: 33600  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 5), ('Sugar', 18)]
Score: 66000  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 5), ('Sugar', 19)]
Score: 76800  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 5), ('Sugar', 20)]
Score: 66000  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 5), ('Sugar', 21)]
Score: 33600  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 5), ('Sugar', 22)]
Score: 31680  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 6), ('Sugar', 19)]
Score: 57600  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 6), ('Sugar', 20)]
Score: 57600  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 6), ('Sugar', 21)]
Score: 31680  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 6), ('Sugar', 22)]
Score: 26880  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 7), ('Sugar', 20)]
Score: 42000  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 7), ('Sugar', 21)]
Score: 26880  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 7), ('Sugar', 22)]
Score: 19200  Recipe: [('Candy', 37), ('Chocolate', 34), ('Sprinkles', 8), ('Sugar', 21)]
Score: 13104  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 1), ('Sugar', 14)]
Score: 29250  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 1), ('Sugar', 15)]
Score: 41184  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 1), ('Sugar', 16)]
Score: 48906  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 1), ('Sugar', 17)]
Score: 52416  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 1), ('Sugar', 18)]
Score: 51714  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 1), ('Sugar', 19)]
Score: 46800  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 1), ('Sugar', 20)]
Score: 37674  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 1), ('Sugar', 21)]
Score: 24336  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 1), ('Sugar', 22)]
Score: 6786  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 1), ('Sugar', 23)]
Score: 23400  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 2), ('Sugar', 15)]
Score: 51480  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 2), ('Sugar', 16)]
Score: 71136  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 2), ('Sugar', 17)]
Score: 82368  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 2), ('Sugar', 18)]
Score: 85176  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 2), ('Sugar', 19)]
Score: 79560  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 2), ('Sugar', 20)]
Score: 65520  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 2), ('Sugar', 21)]
Score: 43056  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 2), ('Sugar', 22)]
Score: 12168  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 2), ('Sugar', 23)]
Score: 30888  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 3), ('Sugar', 16)]
Score: 66690  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 3), ('Sugar', 17)]
Score: 89856  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 3), ('Sugar', 18)]
Score: 100386  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 3), ('Sugar', 19)]
Score: 98280  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 3), ('Sugar', 20)]
Score: 83538  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 3), ('Sugar', 21)]
Score: 56160  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 3), ('Sugar', 22)]
Score: 16146  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 3), ('Sugar', 23)]
Score: 35568  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 4), ('Sugar', 17)]
Score: 74880  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 4), ('Sugar', 18)]
Score: 97344  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 4), ('Sugar', 19)]
Score: 102960  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 4), ('Sugar', 20)]
Score: 91728  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 4), ('Sugar', 21)]
Score: 63648  Recipe: [('Candy', 37), ('Chocolate', 35), ('Sprinkles', 4), ('Sugar', 22)]
